plate	well	status	stock_conc	diluent_vol	final_vol	final_conc
PCE017	G12	transfer too small	5.01	0	10.0	5.01
PCE017	H12	transfer too small	5.06	0	10.0	5.06
PCE022	A1	OK	81.61	153.2	163.22	5.0
PCE022	B1	transfer too small	5.63	0	10.0	5.63
PCE022	C1	OK	55.41	100.8	110.81	5.0
PCE022	D1	OK	78.74	147.5	157.48	5.0
PCE022	E1	OK	82.9	155.8	165.8	5.0
PCE022	F1	transfer too small	5.15	0	10.0	5.15
PCE022	G1	OK	83.42	156.8	166.84	5.0
PCE022	H1	OK	67.49	125.0	134.98	5.0
PCE022	A2	OK	85.75	161.5	171.5	5.0
PCE022	B2	OK	12.04	14.1	24.09	5.0
PCE022	C2	transfer too small	5.59	0	10.0	5.59
PCE022	D2	OK	93.26	176.5	186.52	5.0
PCE022	E2	OK	81.51	153.0	163.01	5.0
PCE022	F2	OK	75.54	141.1	151.08	5.0
PCE022	G2	OK	35.54	61.1	71.08	5.0
PCE022	H2	OK	11.59	13.2	23.18	5.0
PCE022	A3	OK	67.47	124.9	134.93	5.0
PCE022	B3	OK	81.02	152.0	162.04	5.0
PCE022	C3	OK	83.83	157.7	167.66	5.0
PCE022	D3	OK	84.4	158.8	168.8	5.0
PCE022	E3	OK	84.23	158.5	168.46	5.0
PCE022	F3	OK	31.07	52.1	62.13	5.0
PCE022	G3	OK	83.0	156.0	166.0	5.0
PCE022	H3	OK	65.79	121.6	131.58	5.0
PCE022	A4	OK	54.44	98.9	108.87	5.0
PCE022	B4	OK	74.25	138.5	148.49	5.0
PCE022	C4	OK	38.27	66.5	76.53	5.0
PCE022	D4	OK	67.87	125.7	135.75	5.0
PCE022	E4	OK	78.2	146.4	156.41	5.0
PCE022	F4	OK	27.8	45.6	55.61	5.0
PCE022	G4	OK	73.5	137.0	147.01	5.0
PCE022	H4	OK	80.68	151.4	161.36	5.0
PCE022	A5	OK	56.91	103.8	113.82	5.0
PCE022	B5	OK	66.81	123.6	133.62	5.0
PCE022	C5	OK	52.71	95.4	105.41	5.0
PCE022	D5	OK	73.97	137.9	147.93	5.0
PCE022	E5	OK	70.87	131.7	141.75	5.0
PCE022	F5	OK	70.83	131.7	141.65	5.0
PCE022	G5	transfer too small	6.01	0	10.0	6.01
PCE022	H5	OK	72.09	134.2	144.18	5.0
PCE022	A6	OK	46.43	82.9	92.86	5.0
PCE022	B6	OK	80.64	151.3	161.29	5.0
PCE022	C6	OK	82.27	154.5	164.54	5.0
PCE022	D6	OK	78.53	147.1	157.06	5.0
PCE022	E6	transfer too small	7.25	0	10.0	7.25
PCE022	F6	OK	77.2	144.4	154.39	5.0
PCE022	G6	OK	78.09	146.2	156.18	5.0
PCE022	H6	transfer too small	5.94	0	10.0	5.94
PCE022	A7	OK	72.55	135.1	145.09	5.0
PCE022	B7	OK	48.63	87.3	97.26	5.0
PCE022	C7	OK	90.03	170.1	180.05	5.0
PCE022	D7	OK	73.51	137.0	147.02	5.0
PCE022	E7	OK	86.49	163.0	172.99	5.0
PCE022	F7	OK	39.08	68.2	78.17	5.0
PCE022	G7	OK	75.81	141.6	151.61	5.0
PCE022	H7	OK	20.57	31.1	41.13	5.0
PCE022	A8	OK	79.32	148.6	158.63	5.0
PCE022	B8	OK	65.04	120.1	130.07	5.0
PCE022	C8	OK	36.87	63.7	73.73	5.0
PCE022	D8	OK	73.96	137.9	147.93	5.0
PCE022	E8	OK	65.3	120.6	130.6	5.0
PCE022	F8	OK	87.98	166.0	175.96	5.0
PCE022	G8	OK	76.12	142.2	152.25	5.0
PCE022	H8	OK	70.42	130.8	140.85	5.0
PCE022	A9	OK	56.4	102.8	112.81	5.0
PCE022	B9	OK	71.75	133.5	143.51	5.0
PCE022	C9	OK	85.33	160.7	170.65	5.0
PCE022	D9	OK	68.66	127.3	137.31	5.0
PCE022	E9	OK	77.77	145.5	155.54	5.0
PCE022	F9	OK	66.3	122.6	132.6	5.0
PCE022	G9	OK	20.77	31.5	41.55	5.0
PCE022	H9	OK	69.15	128.3	138.3	5.0
PCE022	A10	OK	76.42	142.8	152.83	5.0
PCE022	B10	OK	22.92	35.8	45.85	5.0
PCE022	C10	OK	79.62	149.2	159.24	5.0
PCE022	D10	OK	60.54	111.1	121.08	5.0
PCE022	E10	OK	37.94	65.9	75.89	5.0
PCE022	F10	OK	39.15	68.3	78.3	5.0
PCE022	G10	OK	73.17	136.3	146.35	5.0
PCE022	H10	OK	59.65	109.3	119.31	5.0
PCE022	A11	OK	68.58	127.2	137.16	5.0
PCE022	B11	OK	64.51	119.0	129.01	5.0
PCE022	C11	OK	85.1	160.2	170.21	5.0
PCE022	D11	OK	87.54	165.1	175.08	5.0
PCE022	E11	OK	80.62	151.2	161.25	5.0
PCE022	F11	OK	85.61	161.2	171.21	5.0
PCE022	G11	OK	61.35	112.7	122.7	5.0
PCE022	H11	OK	23.42	36.8	46.85	5.0
PCE022	A12	OK	82.26	154.5	164.53	5.0
PCE022	B12	OK	87.87	165.7	175.74	5.0
PCE022	C12	OK	89.59	169.2	179.17	5.0
PCE022	D12	OK	89.71	169.4	179.43	5.0
PCE022	E12	OK	87.57	165.1	175.15	5.0
PCE022	F12	OK	77.5	145.0	155.01	5.0
PCE022	G12	OK	43.7	77.4	87.4	5.0
PCE022	H12	OK	69.39	128.8	138.78	5.0
PCE024	A1	conc below target	4.51	0	10.0	4.51
PCE024	B1	OK	94.3	178.6	188.59	5.0
PCE024	C1	OK	78.19	146.4	156.39	5.0
PCE024	D1	OK	88.29	166.6	176.58	5.0
PCE024	E1	OK	46.79	83.6	93.58	5.0
PCE024	F1	OK	90.16	170.3	180.31	5.0
PCE024	G1	OK	87.62	165.2	175.24	5.0
PCE024	H1	OK	25.62	41.2	51.24	5.0
PCE024	A2	OK	80.73	151.5	161.47	5.0
PCE024	B2	OK	72.67	135.3	145.33	5.0
PCE024	C2	OK	17.06	24.1	34.12	5.0
PCE024	D2	OK	76.16	142.3	152.32	5.0
PCE024	E2	conc below target	3.36	0	10.0	3.36
PCE024	F2	OK	84.24	158.5	168.47	5.0
PCE024	G2	OK	31.33	52.7	62.66	5.0
PCE024	H2	OK	56.45	102.9	112.9	5.0
PCE024	A3	OK	15.14	20.3	30.28	5.0
PCE024	B3	transfer too small	6.13	0	10.0	6.13
PCE024	C3	OK	68.68	127.4	137.37	5.0
PCE024	D3	OK	74.43	138.9	148.87	5.0
PCE024	E3	OK	84.94	159.9	169.88	5.0
PCE024	F3	transfer too small	5.93	0	10.0	5.93
PCE024	G3	OK	23.29	36.6	46.58	5.0
PCE024	H3	OK	73.96	137.9	147.92	5.0
PCE024	A4	OK	17.5	25.0	35.0	5.0
PCE024	B4	OK	74.12	138.2	148.24	5.0
PCE024	C4	OK	84.16	158.3	168.33	5.0
PCE024	D4	OK	77.75	145.5	155.49	5.0
PCE024	E4	OK	78.08	146.2	156.15	5.0
PCE024	F4	OK	58.26	106.5	116.52	5.0
PCE024	G4	OK	42.77	75.5	85.54	5.0
PCE024	H4	conc below target	3.37	0	10.0	3.37
PCE024	A5	conc below target	3.15	0	10.0	3.15
PCE024	B5	OK	87.94	165.9	175.88	5.0
PCE024	C5	conc below target	3.71	0	10.0	3.71
PCE024	D5	OK	43.59	77.2	87.18	5.0
PCE024	E5	OK	8.62	7.2	17.24	5.0
PCE024	F5	OK	84.35	158.7	168.69	5.0
PCE024	G5	OK	88.11	166.2	176.22	5.0
PCE024	H5	OK	96.92	183.8	193.84	5.0
PCE024	A6	OK	76.34	142.7	152.68	5.0
PCE024	B6	OK	79.65	149.3	159.3	5.0
PCE024	C6	OK	82.38	154.8	164.75	5.0
PCE024	D6	OK	91.3	172.6	182.6	5.0
PCE024	E6	OK	90.35	170.7	180.7	5.0
PCE024	F6	conc below target	4.98	0	10.0	4.98
PCE024	G6	OK	82.4	154.8	164.79	5.0
PCE024	H6	OK	93.99	178.0	187.97	5.0
PCE024	A7	OK	88.36	166.7	176.72	5.0
PCE024	B7	OK	91.59	173.2	183.18	5.0
PCE024	C7	OK	88.71	167.4	177.42	5.0
PCE024	D7	OK	80.15	150.3	160.29	5.0
PCE024	E7	OK	37.43	64.9	74.86	5.0
PCE024	F7	conc below target	4.21	0	10.0	4.21
PCE024	G7	conc below target	3.52	0	10.0	3.52
PCE024	H7	transfer too small	7.26	0	10.0	7.26
PCE024	A8	OK	82.04	154.1	164.08	5.0
PCE024	B8	OK	85.5	161.0	171.0	5.0
PCE024	C8	OK	30.86	51.7	61.72	5.0
PCE024	D8	OK	85.64	161.3	171.28	5.0
PCE024	E8	OK	11.16	12.3	22.32	5.0
PCE024	F8	OK	93.18	176.4	186.37	5.0
PCE024	G8	OK	77.83	145.7	155.65	5.0
PCE024	H8	conc below target	3.26	0	10.0	3.26
PCE024	A9	OK	70.39	130.8	140.78	5.0
PCE024	B9	OK	74.64	139.3	149.27	5.0
PCE024	C9	conc below target	4.4	0	10.0	4.4
PCE024	D9	OK	61.92	113.8	123.84	5.0
PCE024	E9	conc below target	4.42	0	10.0	4.42
PCE024	F9	OK	73.76	137.5	147.53	5.0
PCE024	G9	OK	64.7	119.4	129.39	5.0
PCE024	H9	OK	36.45	62.9	72.9	5.0
PCE024	A10	conc below target	3.8	0	10.0	3.8
PCE024	B10	OK	62.61	115.2	125.21	5.0
PCE024	C10	OK	89.79	169.6	179.57	5.0
PCE024	D10	OK	93.62	177.2	187.25	5.0
PCE024	E10	OK	65.5	121.0	130.99	5.0
PCE024	F10	OK	85.22	160.4	170.44	5.0
PCE024	G10	transfer too small	7.34	0	10.0	7.34
PCE024	H10	OK	99.43	188.9	198.87	5.0
PCE024	A11	OK	11.46	12.9	22.92	5.0
PCE024	B11	OK	91.56	173.1	183.13	5.0
PCE024	C11	OK	70.9	131.8	141.79	5.0
PCE024	D11	OK	93.89	177.8	187.78	5.0
PCE024	E11	OK	90.89	171.8	181.78	5.0
PCE024	F11	OK	83.0	156.0	166.0	5.0
PCE024	G11	OK	44.54	79.1	89.08	5.0
PCE024	H11	OK	79.27	148.5	158.53	5.0
PCE024	A12	OK	97.17	184.3	194.33	5.0
PCE024	B12	OK	14.75	19.5	29.5	5.0
PCE024	C12	conc below target	3.09	0	10.0	3.09
PCE024	D12	OK	87.88	165.8	175.77	5.0
PCE024	E12	OK	16.63	23.3	33.26	5.0
PCE024	F12	conc below target	4.19	0	10.0	4.19
PCE024	G12	OK	31.84	53.7	63.69	5.0
PCE024	H12	OK	40.14	70.3	80.28	5.0
PCE025	A1	OK	12.52	15.0	25.05	5.0
PCE025	B1	OK	29.03	48.1	58.06	5.0
PCE025	C1	OK	88.16	166.3	176.32	5.0
PCE025	D1	OK	16.27	22.5	32.54	5.0
PCE025	E1	OK	7.52	5.0	15.05	5.0
PCE025	F1	OK	80.27	150.5	160.54	5.0
PCE025	G1	conc below target	4.91	0	10.0	4.91
PCE025	H1	OK	23.99	38.0	47.97	5.0
PCE025	A2	OK	63.86	117.7	127.72	5.0
PCE025	B2	OK	12.59	15.2	25.18	5.0
PCE025	C2	OK	65.75	121.5	131.5	5.0
PCE025	D2	conc below target	3.49	0	10.0	3.49
PCE025	E2	OK	64.1	118.2	128.19	5.0
PCE025	F2	OK	34.58	59.2	69.16	5.0
PCE025	G2	OK	50.04	90.1	100.09	5.0
PCE025	H2	OK	37.58	65.2	75.17	5.0
PCE025	A3	OK	60.37	110.7	120.74	5.0
PCE025	B3	OK	39.14	68.3	78.28	5.0
PCE025	C3	OK	66.96	123.9	133.92	5.0
PCE025	D3	OK	57.04	104.1	114.08	5.0
PCE025	E3	OK	10.8	11.6	21.6	5.0
PCE025	F3	OK	31.82	53.6	63.64	5.0
PCE025	G3	OK	80.29	150.6	160.59	5.0
PCE025	H3	conc below target	2.18	0	10.0	2.18
PCE025	A4	OK	42.46	74.9	84.92	5.0
PCE025	B4	conc below target	1.92	0	10.0	1.92
PCE025	C4	OK	28.99	48.0	57.97	5.0
PCE025	D4	OK	65.38	120.8	130.76	5.0
PCE025	E4	conc below target	3.11	0	10.0	3.11
PCE025	F4	OK	14.6	19.2	29.2	5.0
PCE025	G4	OK	40.16	70.3	80.31	5.0
PCE025	H4	OK	42.94	75.9	85.88	5.0
PCE025	A5	OK	75.33	140.7	150.66	5.0
PCE025	B5	OK	35.53	61.1	71.07	5.0
PCE025	C5	OK	70.99	132.0	141.97	5.0
PCE025	D5	OK	69.29	128.6	138.58	5.0
PCE025	E5	OK	13.21	16.4	26.42	5.0
PCE025	F5	conc below target	2.36	0	10.0	2.36
PCE025	G5	OK	25.33	40.7	50.66	5.0
PCE025	H5	OK	75.77	141.5	151.55	5.0
PCE025	A6	OK	78.12	146.2	156.23	5.0
PCE025	B6	OK	56.05	102.1	112.11	5.0
PCE025	C6	transfer too small	7.08	0	10.0	7.08
PCE025	D6	OK	75.52	141.0	151.03	5.0
PCE025	E6	OK	27.6	45.2	55.19	5.0
PCE025	F6	conc below target	2.03	0	10.0	2.03
PCE025	G6	OK	27.92	45.8	55.83	5.0
PCE025	H6	OK	55.43	100.9	110.86	5.0
PCE025	A7	OK	30.97	51.9	61.94	5.0
PCE025	B7	transfer too small	5.85	0	10.0	5.85
PCE025	C7	OK	43.85	77.7	87.7	5.0
PCE025	D7	OK	64.33	118.7	128.66	5.0
PCE025	E7	OK	67.93	125.9	135.86	5.0
PCE025	F7	OK	39.08	68.2	78.16	5.0
PCE025	G7	OK	37.11	64.2	74.21	5.0
PCE025	H7	OK	37.57	65.1	75.14	5.0
PCE025	A8	OK	13.44	16.9	26.88	5.0
PCE025	B8	transfer too small	5.33	0	10.0	5.33
PCE025	C8	conc below target	2.8	0	10.0	2.8
PCE025	D8	OK	76.42	142.8	152.85	5.0
PCE025	E8	OK	33.22	56.4	66.44	5.0
PCE025	F8	conc below target	2.07	0	10.0	2.07
PCE025	G8	conc below target	1.72	0	10.0	1.72
PCE025	H8	OK	20.16	30.3	40.32	5.0
PCE025	A9	OK	14.41	18.8	28.82	5.0
PCE025	B9	OK	60.97	111.9	121.95	5.0
PCE025	C9	OK	15.54	21.1	31.08	5.0
PCE025	D9	OK	17.67	25.3	35.34	5.0
PCE025	E9	OK	39.9	69.8	79.81	5.0
PCE025	F9	OK	12.99	16.0	25.98	5.0
PCE025	G9	OK	57.05	104.1	114.1	5.0
PCE025	H9	OK	61.92	113.8	123.85	5.0
PCE025	A10	transfer too small	7.32	0	10.0	7.32
PCE025	B10	conc below target	3.88	0	10.0	3.88
PCE025	C10	OK	77.94	145.9	155.89	5.0
PCE025	D10	OK	80.42	150.8	160.84	5.0
PCE025	E10	OK	31.42	52.8	62.84	5.0
PCE025	F10	OK	64.8	119.6	129.59	5.0
PCE025	G10	conc below target	2.16	0	10.0	2.16
PCE025	H10	conc below target	4.78	0	10.0	4.78
PCE025	A11	OK	21.78	33.6	43.57	5.0
PCE025	B11	OK	24.82	39.6	49.64	5.0
PCE025	C11	OK	67.47	124.9	134.94	5.0
PCE025	D11	OK	22.24	34.5	44.47	5.0
PCE025	E11	OK	20.03	30.1	40.05	5.0
PCE025	F11	conc below target	2.69	0	10.0	2.69
PCE025	G11	conc below target	2.18	0	10.0	2.18
PCE025	H11	OK	69.29	128.6	138.57	5.0
PCE025	A12	conc below target	4.96	0	10.0	4.96
PCE025	B12	conc below target	2.56	0	10.0	2.56
PCE025	C12	conc below target	3.29	0	10.0	3.29
PCE025	D12	OK	75.72	141.4	151.44	5.0
PCE025	E12	OK	73.33	136.7	146.66	5.0
PCE025	F12	conc below target	3.56	0	10.0	3.56
PCE025	G12	OK	66.44	122.9	132.88	5.0
PCE025	H12	conc below target	2.45	0	10.0	2.45
PCE032	A1	conc below target	4.54	0	10.0	4.54
PCE032	B1	OK	68.9	127.8	137.79	5.0
PCE032	C1	OK	69.03	128.1	138.06	5.0
PCE032	D1	transfer too small	5.51	0	10.0	5.51
PCE032	E1	OK	64.29	118.6	128.58	5.0
PCE032	F1	OK	50.1	90.2	100.21	5.0
PCE032	G1	conc below target	4.87	0	10.0	4.87
PCE032	H1	OK	30.93	51.9	61.85	5.0
PCE032	A2	OK	74.05	138.1	148.1	5.0
PCE032	B2	OK	70.25	130.5	140.5	5.0
PCE032	C2	OK	27.95	45.9	55.89	5.0
PCE032	D2	OK	49.12	88.2	98.24	5.0
PCE032	E2	transfer too small	6.65	0	10.0	6.65
PCE032	F2	OK	24.12	38.2	48.23	5.0
PCE032	G2	conc below target	3.83	0	10.0	3.83
PCE032	H2	OK	43.57	77.1	87.14	5.0
PCE032	A3	OK	54.77	99.5	109.54	5.0
PCE032	B3	OK	65.62	121.2	131.24	5.0
PCE032	C3	conc below target	4.17	0	10.0	4.17
PCE032	D3	OK	76.85	143.7	153.69	5.0
PCE032	E3	OK	84.42	158.8	168.83	5.0
PCE032	F3	OK	26.94	43.9	53.88	5.0
PCE032	G3	conc below target	3.45	0	10.0	3.45
PCE032	H3	OK	12.65	15.3	25.3	5.0
PCE032	A4	OK	41.45	72.9	82.89	5.0
PCE032	B4	OK	9.59	9.2	19.19	5.0
PCE032	C4	OK	43.76	77.5	87.52	5.0
PCE032	D4	OK	70.29	130.6	140.58	5.0
PCE032	E4	OK	12.61	15.2	25.23	5.0
PCE032	F4	OK	81.44	152.9	162.88	5.0
PCE032	G4	OK	23.03	36.1	46.05	5.0
PCE032	H4	conc below target	3.81	0	10.0	3.81
PCE032	A5	OK	79.01	148.0	158.03	5.0
PCE032	B5	OK	68.89	127.8	137.77	5.0
PCE032	C5	transfer too small	7.39	0	10.0	7.39
PCE032	D5	conc below target	3.52	0	10.0	3.52
PCE032	E5	OK	69.82	129.6	139.64	5.0
PCE032	F5	transfer too small	6.1	0	10.0	6.1
PCE032	G5	OK	65.91	121.8	131.83	5.0
PCE032	H5	OK	57.55	105.1	115.11	5.0
PCE032	A6	OK	15.77	21.5	31.54	5.0
PCE032	B6	conc below target	4.2	0	10.0	4.2
PCE032	C6	OK	70.41	130.8	140.83	5.0
PCE032	D6	OK	58.43	106.9	116.85	5.0
PCE032	E6	OK	67.42	124.8	134.84	5.0
PCE032	F6	OK	51.89	93.8	103.77	5.0
PCE032	G6	OK	73.27	136.5	146.53	5.0
PCE032	H6	OK	74.08	138.2	148.16	5.0
PCE032	A7	OK	29.14	48.3	58.28	5.0
PCE032	B7	OK	60.59	111.2	121.19	5.0
PCE032	C7	OK	49.28	88.6	98.56	5.0
PCE032	D7	conc below target	4.83	0	10.0	4.83
PCE032	E7	OK	50.2	90.4	100.4	5.0
PCE032	F7	conc below target	3.9	0	10.0	3.9
PCE032	G7	conc below target	4.13	0	10.0	4.13
PCE032	H7	OK	33.78	57.6	67.56	5.0
PCE032	A8	conc below target	3.47	0	10.0	3.47
PCE032	B8	OK	40.84	71.7	81.68	5.0
PCE032	C8	OK	66.03	122.1	132.07	5.0
PCE032	D8	OK	22.13	34.3	44.26	5.0
PCE032	E8	conc below target	3.46	0	10.0	3.46
PCE032	F8	transfer too small	5.77	0	10.0	5.77
PCE032	G8	transfer too small	5.07	0	10.0	5.07
PCE032	H8	OK	42.49	75.0	84.98	5.0
PCE032	A9	conc below target	3.48	0	10.0	3.48
PCE032	B9	OK	57.29	104.6	114.59	5.0
PCE032	C9	OK	50.59	91.2	101.18	5.0
PCE032	D9	OK	46.16	82.3	92.32	5.0
PCE032	E9	OK	19.46	28.9	38.92	5.0
PCE032	F9	OK	54.92	99.8	109.83	5.0
PCE032	G9	OK	58.86	107.7	117.71	5.0
PCE032	H9	OK	58.48	107.0	116.95	5.0
PCE032	A10	OK	77.31	144.6	154.62	5.0
PCE032	B10	OK	90.51	171.0	181.01	5.0
PCE032	C10	OK	68.64	127.3	137.28	5.0
PCE032	D10	OK	52.48	95.0	104.96	5.0
PCE032	E10	OK	70.76	131.5	141.53	5.0
PCE032	F10	OK	76.8	143.6	153.6	5.0
PCE032	G10	OK	34.79	59.6	69.59	5.0
PCE032	H10	OK	30.43	50.9	60.85	5.0
PCE032	A11	OK	82.55	155.1	165.09	5.0
PCE032	B11	OK	23.62	37.2	47.23	5.0
PCE032	C11	conc below target	3.46	0	10.0	3.46
PCE032	D11	OK	14.71	19.4	29.43	5.0
PCE032	E11	OK	12.22	14.4	24.45	5.0
PCE032	F11	OK	8.06	6.1	16.12	5.0
PCE032	G11	OK	8.46	6.9	16.91	5.0
PCE032	H11	OK	31.64	53.3	63.29	5.0
PCE032	A12	OK	54.67	99.3	109.34	5.0
PCE032	B12	transfer too small	7.19	0	10.0	7.19
PCE032	C12	OK	48.99	88.0	97.98	5.0
PCE032	D12	OK	70.27	130.5	140.54	5.0
PCE032	E12	OK	28.13	46.3	56.25	5.0
PCE032	F12	OK	76.25	142.5	152.5	5.0
PCE032	G12	OK	18.66	27.3	37.33	5.0
PCE032	H12	OK	9.71	9.4	19.41	5.0
PCE033	A1	OK	13.83	17.7	27.67	5.0
PCE033	B1	transfer too small	5.29	0	10.0	5.29
PCE033	C1	OK	71.96	133.9	143.93	5.0
PCE033	D1	transfer too small	5.01	0	10.0	5.01
PCE033	E1	OK	31.61	53.2	63.21	5.0
PCE033	F1	transfer too small	5.19	0	10.0	5.19
PCE033	G1	OK	45.34	80.7	90.68	5.0
PCE033	H1	OK	8.29	6.6	16.58	5.0
PCE033	A2	conc below target	2.26	0	10.0	2.26
PCE033	B2	conc below target	3.02	0	10.0	3.02
PCE033	C2	OK	38.93	67.9	77.86	5.0
PCE033	D2	conc below target	2.82	0	10.0	2.82
PCE033	E2	OK	21.18	32.4	42.36	5.0
PCE033	F2	OK	20.91	31.8	41.81	5.0
PCE033	G2	OK	38.56	67.1	77.11	5.0
PCE033	H2	OK	30.29	50.6	60.58	5.0
PCE033	A3	OK	49.62	89.2	99.24	5.0
PCE033	B3	OK	18.8	27.6	37.59	5.0
PCE033	C3	OK	53.19	96.4	106.37	5.0
PCE033	D3	OK	20.71	31.4	41.43	5.0
PCE033	E3	conc below target	2.65	0	10.0	2.65
PCE033	F3	conc below target	3.15	0	10.0	3.15
PCE033	G3	OK	12.83	15.7	25.65	5.0
PCE033	H3	OK	17.9	25.8	35.8	5.0
PCE033	A4	conc below target	2.57	0	10.0	2.57
PCE033	B4	conc below target	2.65	0	10.0	2.65
PCE033	C4	conc below target	2.98	0	10.0	2.98
PCE033	D4	conc below target	2.91	0	10.0	2.91
PCE033	E4	OK	95.98	182.0	191.95	5.0
PCE033	F4	OK	33.66	57.3	67.32	5.0
PCE033	G4	conc below target	2.35	0	10.0	2.35
PCE033	H4	OK	14.03	18.1	28.06	5.0
PCE033	A5	OK	85.0	160.0	170.0	5.0
PCE033	B5	OK	42.04	74.1	84.09	5.0
PCE033	C5	conc below target	3.61	0	10.0	3.61
PCE033	D5	OK	31.61	53.2	63.21	5.0
PCE033	E5	transfer too small	5.35	0	10.0	5.35
PCE033	F5	conc below target	2.1	0	10.0	2.1
PCE033	G5	OK	27.56	45.1	55.11	5.0
PCE033	H5	OK	59.3	108.6	118.59	5.0
PCE033	A6	conc below target	3.98	0	10.0	3.98
PCE033	B6	conc below target	3.78	0	10.0	3.78
PCE033	C6	OK	91.85	173.7	183.71	5.0
PCE033	D6	conc below target	2.45	0	10.0	2.45
PCE033	E6	conc below target	2.75	0	10.0	2.75
PCE033	F6	OK	34.91	59.8	69.81	5.0
PCE033	G6	transfer too large	100.75	190.0	200.0	5.04
PCE033	H6	conc below target	4.76	0	10.0	4.76
PCE033	A7	conc below target	2.83	0	10.0	2.83
PCE033	B7	conc below target	2.79	0	10.0	2.79
PCE033	C7	conc below target	2.78	0	10.0	2.78
PCE033	D7	conc below target	2.43	0	10.0	2.43
PCE033	E7	OK	60.77	111.5	121.53	5.0
PCE033	F7	conc below target	4.78	0	10.0	4.78
PCE033	G7	OK	16.88	23.8	33.76	5.0
PCE033	H7	conc below target	3.11	0	10.0	3.11
PCE033	A8	conc below target	2.64	0	10.0	2.64
PCE033	B8	conc below target	2.17	0	10.0	2.17
PCE033	C8	conc below target	3.65	0	10.0	3.65
PCE033	D8	OK	12.53	15.1	25.05	5.0
PCE033	E8	conc below target	2.62	0	10.0	2.62
PCE033	F8	conc below target	2.85	0	10.0	2.85
PCE033	G8	OK	33.69	57.4	67.38	5.0
PCE033	H8	transfer too small	6.45	0	10.0	6.45
PCE033	A9	OK	28.55	47.1	57.1	5.0
PCE033	B9	OK	8.16	6.3	16.31	5.0
PCE033	C9	OK	17.12	24.2	34.24	5.0
PCE033	D9	conc below target	2.1	0	10.0	2.1
PCE033	E9	conc below target	2.04	0	10.0	2.04
PCE033	F9	conc below target	2.1	0	10.0	2.1
PCE033	G9	OK	8.14	6.3	16.28	5.0
PCE033	H9	OK	81.34	152.7	162.67	5.0
PCE033	A10	conc below target	4.28	0	10.0	4.28
PCE033	B10	conc below target	3.26	0	10.0	3.26
PCE033	C10	conc below target	3.81	0	10.0	3.81
PCE033	D10	conc below target	3.15	0	10.0	3.15
PCE033	E10	conc below target	3.76	0	10.0	3.76
PCE033	F10	OK	34.98	60.0	69.97	5.0
PCE033	G10	OK	14.48	19.0	28.96	5.0
PCE033	H10	OK	15.41	20.8	30.82	5.0
PCE034	A1	OK	34.11	58.2	68.22	5.0
PCE034	B1	transfer too small	5.88	0	10.0	5.88
PCE034	C1	transfer too small	6.23	0	10.0	6.23
PCE034	D1	transfer too small	5.52	0	10.0	5.52
PCE034	E1	OK	16.52	23.0	33.05	5.0
PCE034	F1	OK	7.55	5.1	15.1	5.0
PCE034	G1	OK	8.14	6.3	16.28	5.0
PCE034	H1	transfer too small	5.32	0	10.0	5.32
PCE034	A2	transfer too small	5.75	0	10.0	5.75
PCE034	B2	conc below target	0.35	0	10.0	0.35
PCE034	C2	transfer too large	155.6	190.0	200.0	7.78
PCE034	D2	conc below target	0.19	0	10.0	0.19
PCE034	E2	OK	10.87	11.7	21.74	5.0
PCE034	F2	transfer too large	145.85	190.0	200.0	7.29
PCE034	G2	conc below target	0.27	0	10.0	0.27
PCE034	H2	transfer too large	147.46	190.0	200.0	7.37
PCE034	A3	OK	9.7	9.4	19.4	5.0
PCE034	B3	OK	7.62	5.2	15.25	5.0
PCE034	C3	OK	31.69	53.4	63.38	5.0
PCE034	D3	conc below target	0.0	0	10.0	0.0
PCE034	E3	conc below target	0.0	0	10.0	0.0
PCE034	F3	OK	92.27	174.5	184.54	5.0
PCE034	G3	conc below target	2.48	0	10.0	2.48
PCE034	H3	OK	22.99	36.0	45.98	5.0
PCE034	A4	conc below target	2.48	0	10.0	2.48
PCE034	B4	OK	15.55	21.1	31.09	5.0
PCE034	C4	transfer too large	138.29	190.0	200.0	6.91
PCE034	D4	conc below target	0.98	0	10.0	0.98
PCE034	E4	conc below target	0.0	0	10.0	0.0
PCE034	F4	conc below target	0.79	0	10.0	0.79
PCE034	G4	conc below target	0.71	0	10.0	0.71
PCE034	H4	OK	40.21	70.4	80.42	5.0
PCE034	A5	conc below target	4.22	0	10.0	4.22
PCE034	B5	conc below target	0.58	0	10.0	0.58
PCE034	C5	conc below target	0.66	0	10.0	0.66
PCE034	D5	conc below target	0.0	0	10.0	0.0
PCE034	E5	conc below target	0.0	0	10.0	0.0
PCE034	F5	conc below target	0.0	0	10.0	0.0
PCE034	G5	conc below target	0.0	0	10.0	0.0
PCE034	H5	conc below target	0.0	0	10.0	0.0
PCE034	A6	conc below target	0.0	0	10.0	0.0
PCE034	B6	conc below target	0.0	0	10.0	0.0
PCE034	C6	conc below target	0.0	0	10.0	0.0
PCE034	D6	conc below target	0.0	0	10.0	0.0
PCE034	E6	conc below target	0.0	0	10.0	0.0
PCE034	F6	conc below target	0.0	0	10.0	0.0
PCE034	G6	conc below target	0.0	0	10.0	0.0
PCE034	H6	conc below target	0.0	0	10.0	0.0
PCE034	A7	conc below target	0.0	0	10.0	0.0
